ID,Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy Price,Sell Price,Miles Price,Color 1,Color 2,Size,Interact,Tag,Outdoor,Source,Source Notes,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Speaker Type,Lighting Type
1524,loft bed with desk,Pink,NA,Light blue,Bedding,No,No,Yes,3,7700,1925,,Pink,Light blue,2x1,Yes,Desk,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,None,None,Does not play music,No lighting
1525,loft bed with desk,Pink,NA,Orange,Bedding,No,No,Yes,3,7700,1925,,Pink,Orange,2x1,Yes,Desk,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,None,None,Does not play music,No lighting
1526,loft bed with desk,Pink,NA,Yellow,Bedding,No,No,Yes,3,7700,1925,,Pink,Yellow,2x1,Yes,Desk,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,None,None,Does not play music,No lighting
1527,loft bed with desk,Pink,NA,Pink,Bedding,No,No,Yes,3,7700,1925,,Pink,Pink,2x1,Yes,Desk,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,None,None,Does not play music,No lighting
1528,loft bed with desk,Pink,NA,Green stripes,Bedding,No,No,Yes,3,7700,1925,,Pink,Colorful,2x1,Yes,Desk,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,None,None,Does not play music,No lighting
1529,loft bed with desk,Pink,NA,Red stripes,Bedding,No,No,Yes,3,7700,1925,,Pink,Colorful,2x1,Yes,Desk,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,None,None,Does not play music,No lighting
1530,log bed,Dark wood,Lumber type,Southwestern flair,Bedding,Yes,Yes,Yes,6,,3600,,Brown,Colorful,2x2,Yes,Bed,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1531,log bed,Dark wood,Lumber type,Geometric print,Bedding,Yes,Yes,Yes,6,,3600,,Brown,Colorful,2x2,Yes,Bed,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1532,log bed,Dark wood,Lumber type,Bears,Bedding,Yes,Yes,Yes,6,,3600,,Brown,Brown,2x2,Yes,Bed,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1533,log bed,Dark wood,Lumber type,Quilted,Bedding,Yes,Yes,Yes,6,,3600,,Brown,Light blue,2x2,Yes,Bed,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1534,log bed,Orange wood,Lumber type,Southwestern flair,Bedding,Yes,Yes,Yes,6,,3600,,Orange,Colorful,2x2,Yes,Bed,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1535,log bed,Orange wood,Lumber type,Geometric print,Bedding,Yes,Yes,Yes,6,,3600,,Orange,Colorful,2x2,Yes,Bed,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1536,log bed,Orange wood,Lumber type,Bears,Bedding,Yes,Yes,Yes,6,,3600,,Orange,Brown,2x2,Yes,Bed,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1537,log bed,Orange wood,Lumber type,Quilted,Bedding,Yes,Yes,Yes,6,,3600,,Orange,Light blue,2x2,Yes,Bed,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1538,log bed,White wood,Lumber type,Southwestern flair,Bedding,Yes,Yes,Yes,6,,3600,,Beige,Colorful,2x2,Yes,Bed,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1539,log bed,White wood,Lumber type,Geometric print,Bedding,Yes,Yes,Yes,6,,3600,,Beige,Colorful,2x2,Yes,Bed,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1540,log bed,White wood,Lumber type,Bears,Bedding,Yes,Yes,Yes,6,,3600,,Beige,Brown,2x2,Yes,Bed,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1541,log bed,White wood,Lumber type,Quilted,Bedding,Yes,Yes,Yes,6,,3600,,Beige,Light blue,2x2,Yes,Bed,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1542,log bed,White birch,Lumber type,Southwestern flair,Bedding,Yes,Yes,Yes,6,,3600,,White,Colorful,2x2,Yes,Bed,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1543,log bed,White birch,Lumber type,Geometric print,Bedding,Yes,No,Yes,6,,3600,,White,Colorful,2x2,Yes,Bed,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1544,log bed,White birch,Lumber type,Bears,Bedding,Yes,No,Yes,6,,3600,,White,Brown,2x2,Yes,Bed,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1545,log bed,White birch,Lumber type,Quilted,Bedding,Yes,No,Yes,6,,3600,,White,Light blue,2x2,Yes,Bed,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1546,log bench,Dark wood,Lumber type,NA,NA,Yes,Yes,No,1,,600,,Brown,Beige,2x1,Yes,Sofa,Yes,Crafting,,garden,None,log,None,Does not play music,No lighting
1547,log bench,Orange wood,Lumber type,NA,NA,Yes,Yes,No,1,,600,,Orange,Beige,2x1,Yes,Sofa,Yes,Crafting,,garden,None,log,None,Does not play music,No lighting
1548,log bench,White wood,Lumber type,NA,NA,Yes,Yes,No,1,,600,,Beige,Beige,2x1,Yes,Sofa,Yes,Crafting,,garden,None,log,None,Does not play music,No lighting
1549,log bench,White birch,Lumber type,NA,NA,Yes,Yes,No,1,,600,,White,Beige,2x1,Yes,Sofa,Yes,Crafting,,garden,None,log,None,Does not play music,No lighting
1550,log chair,Dark wood,Lumber type,None,Cushion,Yes,Yes,Yes,3,,960,,Brown,Brown,1x1,Yes,Sofa,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1551,log chair,Dark wood,Lumber type,Southwestern flair,Cushion,Yes,Yes,Yes,3,,960,,Brown,Colorful,1x1,Yes,Sofa,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1552,log chair,Dark wood,Lumber type,Geometric print,Cushion,Yes,Yes,Yes,3,,960,,Brown,Colorful,1x1,Yes,Sofa,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1553,log chair,Dark wood,Lumber type,Bears,Cushion,Yes,Yes,Yes,3,,960,,Brown,Brown,1x1,Yes,Sofa,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1554,log chair,Dark wood,Lumber type,Quilted,Cushion,Yes,Yes,Yes,3,,960,,Brown,Light blue,1x1,Yes,Sofa,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1555,log chair,Orange wood,Lumber type,None,Cushion,Yes,Yes,Yes,3,,960,,Orange,Orange,1x1,Yes,Sofa,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1556,log chair,Orange wood,Lumber type,Southwestern flair,Cushion,Yes,Yes,Yes,3,,960,,Orange,Colorful,1x1,Yes,Sofa,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1557,log chair,Orange wood,Lumber type,Geometric print,Cushion,Yes,Yes,Yes,3,,960,,Orange,Colorful,1x1,Yes,Sofa,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1558,log chair,Orange wood,Lumber type,Bears,Cushion,Yes,Yes,Yes,3,,960,,Orange,Brown,1x1,Yes,Sofa,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1559,log chair,Orange wood,Lumber type,Quilted,Cushion,Yes,Yes,Yes,3,,960,,Orange,Light blue,1x1,Yes,Sofa,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1560,log chair,White wood,Lumber type,None,Cushion,Yes,Yes,Yes,3,,960,,Beige,Beige,1x1,Yes,Sofa,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1561,log chair,White wood,Lumber type,Southwestern flair,Cushion,Yes,Yes,Yes,3,,960,,Beige,Colorful,1x1,Yes,Sofa,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1562,log chair,White wood,Lumber type,Geometric print,Cushion,Yes,Yes,Yes,3,,960,,Beige,Colorful,1x1,Yes,Sofa,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1563,log chair,White wood,Lumber type,Bears,Cushion,Yes,Yes,Yes,3,,960,,Beige,Brown,1x1,Yes,Sofa,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1564,log chair,White wood,Lumber type,Quilted,Cushion,Yes,Yes,Yes,3,,960,,Beige,Light blue,1x1,Yes,Sofa,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1565,log chair,White birch,Lumber type,None,Cushion,Yes,Yes,Yes,3,,960,,White,White,1x1,Yes,Sofa,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1566,log chair,White birch,Lumber type,Southwestern flair,Cushion,Yes,No,Yes,3,,960,,White,Colorful,1x1,Yes,Sofa,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1567,log chair,White birch,Lumber type,Geometric print,Cushion,Yes,No,Yes,3,,960,,White,Colorful,1x1,Yes,Sofa,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1568,log chair,White birch,Lumber type,Bears,Cushion,Yes,No,Yes,3,,960,,White,Brown,1x1,Yes,Sofa,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1569,log chair,White birch,Lumber type,Quilted,Cushion,Yes,No,Yes,3,,960,,White,Light blue,1x1,Yes,Sofa,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1570,log decorative shelves,Dark wood,Lumber type,None,Mat,Yes,Yes,Yes,4,,1560,,Brown,Brown,2x1,No,Shelf,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1571,log decorative shelves,Dark wood,Lumber type,Southwestern flair,Mat,Yes,Yes,Yes,4,,1560,,Brown,Colorful,2x1,No,Shelf,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1572,log decorative shelves,Dark wood,Lumber type,Geometric print,Mat,Yes,Yes,Yes,4,,1560,,Brown,Colorful,2x1,No,Shelf,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1573,log decorative shelves,Dark wood,Lumber type,Bears,Mat,Yes,Yes,Yes,4,,1560,,Brown,Brown,2x1,No,Shelf,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1574,log decorative shelves,Dark wood,Lumber type,Quilted,Mat,Yes,Yes,Yes,4,,1560,,Brown,Light blue,2x1,No,Shelf,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1575,log decorative shelves,Orange wood,Lumber type,None,Mat,Yes,Yes,Yes,4,,1560,,Orange,Orange,2x1,No,Shelf,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1576,log decorative shelves,Orange wood,Lumber type,Southwestern flair,Mat,Yes,Yes,Yes,4,,1560,,Orange,Colorful,2x1,No,Shelf,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1577,log decorative shelves,Orange wood,Lumber type,Geometric print,Mat,Yes,Yes,Yes,4,,1560,,Orange,Colorful,2x1,No,Shelf,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1578,log decorative shelves,Orange wood,Lumber type,Bears,Mat,Yes,Yes,Yes,4,,1560,,Orange,Brown,2x1,No,Shelf,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1579,log decorative shelves,Orange wood,Lumber type,Quilted,Mat,Yes,Yes,Yes,4,,1560,,Orange,Light blue,2x1,No,Shelf,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1580,log decorative shelves,White wood,Lumber type,None,Mat,Yes,Yes,Yes,4,,1560,,Beige,Beige,2x1,No,Shelf,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1581,log decorative shelves,White wood,Lumber type,Southwestern flair,Mat,Yes,Yes,Yes,4,,1560,,Beige,Colorful,2x1,No,Shelf,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1582,log decorative shelves,White wood,Lumber type,Geometric print,Mat,Yes,Yes,Yes,4,,1560,,Beige,Colorful,2x1,No,Shelf,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1583,log decorative shelves,White wood,Lumber type,Bears,Mat,Yes,Yes,Yes,4,,1560,,Beige,Brown,2x1,No,Shelf,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1584,log decorative shelves,White wood,Lumber type,Quilted,Mat,Yes,Yes,Yes,4,,1560,,Beige,Light blue,2x1,No,Shelf,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1585,log decorative shelves,White birch,Lumber type,None,Mat,Yes,Yes,Yes,4,,1560,,White,White,2x1,No,Shelf,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1586,log decorative shelves,White birch,Lumber type,Southwestern flair,Mat,Yes,No,Yes,4,,1560,,White,Colorful,2x1,No,Shelf,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1587,log decorative shelves,White birch,Lumber type,Geometric print,Mat,Yes,No,Yes,4,,1560,,White,Colorful,2x1,No,Shelf,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1588,log decorative shelves,White birch,Lumber type,Bears,Mat,Yes,No,Yes,4,,1560,,White,Brown,2x1,No,Shelf,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1589,log decorative shelves,White birch,Lumber type,Quilted,Mat,Yes,No,Yes,4,,1560,,White,Light blue,2x1,No,Shelf,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1590,log dining table,Dark wood,Lumber type,None,Placemats,Yes,Yes,Yes,4,,1800,,Brown,Brown,2x2,No,Table,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1591,log dining table,Dark wood,Lumber type,Southwestern flair,Placemats,Yes,Yes,Yes,4,,1800,,Brown,Colorful,2x2,No,Table,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1592,log dining table,Dark wood,Lumber type,Geometric print,Placemats,Yes,Yes,Yes,4,,1800,,Brown,Colorful,2x2,No,Table,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1593,log dining table,Dark wood,Lumber type,Bears,Placemats,Yes,Yes,Yes,4,,1800,,Brown,Brown,2x2,No,Table,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1594,log dining table,Dark wood,Lumber type,Quilted,Placemats,Yes,Yes,Yes,4,,1800,,Brown,Light blue,2x2,No,Table,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1595,log dining table,Orange wood,Lumber type,None,Placemats,Yes,Yes,Yes,4,,1800,,Orange,Orange,2x2,No,Table,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1596,log dining table,Orange wood,Lumber type,Southwestern flair,Placemats,Yes,Yes,Yes,4,,1800,,Orange,Colorful,2x2,No,Table,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1597,log dining table,Orange wood,Lumber type,Geometric print,Placemats,Yes,Yes,Yes,4,,1800,,Orange,Colorful,2x2,No,Table,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1598,log dining table,Orange wood,Lumber type,Bears,Placemats,Yes,Yes,Yes,4,,1800,,Orange,Brown,2x2,No,Table,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1599,log dining table,Orange wood,Lumber type,Quilted,Placemats,Yes,Yes,Yes,4,,1800,,Orange,Light blue,2x2,No,Table,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1600,log dining table,White wood,Lumber type,None,Placemats,Yes,Yes,Yes,4,,1800,,Beige,Beige,2x2,No,Table,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1601,log dining table,White wood,Lumber type,Southwestern flair,Placemats,Yes,Yes,Yes,4,,1800,,Beige,Colorful,2x2,No,Table,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1602,log dining table,White wood,Lumber type,Geometric print,Placemats,Yes,Yes,Yes,4,,1800,,Beige,Colorful,2x2,No,Table,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1603,log dining table,White wood,Lumber type,Bears,Placemats,Yes,Yes,Yes,4,,1800,,Beige,Brown,2x2,No,Table,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1604,log dining table,White wood,Lumber type,Quilted,Placemats,Yes,Yes,Yes,4,,1800,,Beige,Light blue,2x2,No,Table,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1605,log dining table,White birch,Lumber type,None,Placemats,Yes,Yes,Yes,4,,1800,,White,White,2x2,No,Table,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1606,log dining table,White birch,Lumber type,Southwestern flair,Placemats,Yes,No,Yes,4,,1800,,White,Colorful,2x2,No,Table,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1607,log dining table,White birch,Lumber type,Geometric print,Placemats,Yes,No,Yes,4,,1800,,White,Colorful,2x2,No,Table,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1608,log dining table,White birch,Lumber type,Bears,Placemats,Yes,No,Yes,4,,1800,,White,Brown,2x2,No,Table,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1609,log dining table,White birch,Lumber type,Quilted,Placemats,Yes,No,Yes,4,,1800,,White,Light blue,2x2,No,Table,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1610,log extra-long sofa,Dark wood,Lumber type,None,Cushions,Yes,Yes,Yes,4,,1920,,Brown,Brown,2x1,Yes,Sofa,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1611,log extra-long sofa,Dark wood,Lumber type,Southwestern flair,Cushions,Yes,Yes,Yes,4,,1920,,Brown,Colorful,2x1,Yes,Sofa,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1612,log extra-long sofa,Dark wood,Lumber type,Geometric print,Cushions,Yes,Yes,Yes,4,,1920,,Brown,Colorful,2x1,Yes,Sofa,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1613,log extra-long sofa,Dark wood,Lumber type,Bears,Cushions,Yes,Yes,Yes,4,,1920,,Brown,Brown,2x1,Yes,Sofa,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1614,log extra-long sofa,Dark wood,Lumber type,Quilted,Cushions,Yes,Yes,Yes,4,,1920,,Brown,Light blue,2x1,Yes,Sofa,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1615,log extra-long sofa,Orange wood,Lumber type,None,Cushions,Yes,Yes,Yes,4,,1920,,Orange,Orange,2x1,Yes,Sofa,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1616,log extra-long sofa,Orange wood,Lumber type,Southwestern flair,Cushions,Yes,Yes,Yes,4,,1920,,Orange,Colorful,2x1,Yes,Sofa,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1617,log extra-long sofa,Orange wood,Lumber type,Geometric print,Cushions,Yes,Yes,Yes,4,,1920,,Orange,Colorful,2x1,Yes,Sofa,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
1618,log extra-long sofa,Orange wood,Lumber type,Bears,Cushions,Yes,Yes,Yes,4,,1920,,Orange,Brown,2x1,Yes,Sofa,No,Crafting,,garden,living room,log,None,Does not play music,No lighting
